Fecha,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
2023-12-20 23:40:00,0.894,5.49,4.158,4.275,6.195,6.615,0.726,12.8625,0.54,7.0875
2023-12-20 23:45:00,0.924,5.166,4.248,3.75,6.09,6.7725,0.714,12.915,0.54,7.98
2023-12-20 23:50:00,0.924,5.85,4.158,4.05,5.985,6.5625,0.72,13.1775,0.492,7.32375
2023-12-20 23:55:00,0.912,5.832,4.086,4.2,5.8275,6.3,0.714,13.1775,0.528,7.27125
2023-12-21 00:00:00,0.912,5.616,4.086,4.8,6.72,6.2475,0.726,12.5475,0.528,7.56
2023-12-21 00:05:00,0.936,5.202,3.996,4.35,5.9325,6.2475,0.72,10.6575,0.564,7.21875
2023-12-21 00:10:00,0.96,4.968,3.906,3.6,6.51,6.3,0.72,10.605,0.516,6.825
2023-12-21 00:15:00,0.906,5.328,4.032,4.275,5.7225,6.3,0.714,10.92,0.54,6.93
2023-12-21 00:20:00,0.936,5.652,3.852,4.35,6.4575,5.9325,0.72,8.82,0.516,6.5625
2023-12-21 00:25:00,0.954,6.12,4.032,4.05,6.5625,6.3525,0.726,9.45,0.516,6.58875
2023-12-21 00:30:00,0.912,5.886,3.834,3.75,5.985,6.0375,0.72,9.7125,0.54,7.63875
2023-12-21 00:35:00,0.882,5.796,3.888,3.975,6.2475,6.09,0.708,9.45,0.528,6.74625
2023-12-21 00:40:00,0.936,5.634,3.978,4.35,6.3525,6.09,0.714,9.0825,0.516,7.27125
2023-12-21 00:45:00,0.924,5.508,3.87,3.675,5.88,6.0375,0.714,8.8725,0.516,7.14
2023-12-21 00:50:00,0.894,6.246,3.906,3.525,6.3,6.2475,0.72,8.4,0.6,7.00875
2023-12-21 00:55:00,0.942,6.516,4.248,3.675,5.25,5.88,0.714,9.3975,0.516,6.825
2023-12-21 01:00:00,0.918,5.796,4.752,3.675,6.1425,5.9325,0.714,8.4,0.528,7.32375
2023-12-21 01:05:00,0.882,6.084,4.626,4.125,5.4075,5.775,0.714,8.925,0.504,7.37625
2023-12-21 01:10:00,0.936,5.634,4.14,3.75,6.09,5.67,0.708,9.6075,0.456,6.72
2023-12-21 01:15:00,0.924,5.562,3.996,4.35,6.3525,5.7225,0.72,9.135,0.504,6.90375
2023-12-21 01:20:00,0.918,5.508,4.302,3.825,6.1425,6.195,0.72,9.135,0.48,6.615
2023-12-21 01:25:00,0.954,5.688,4.212,3.9,6.3525,6.5625,0.72,8.61,0.48,6.53625
2023-12-21 01:30:00,0.882,5.274,4.464,3.3,6.195,6.195,0.726,9.5025,0.504,7.06125
2023-12-21 01:35:00,0.918,5.652,4.266,4.5,5.88,5.9325,0.726,9.7125,0.564,6.7725
2023-12-21 01:40:00,0.918,5.76,4.212,4.725,6.0375,5.9325,0.72,9.45,0.504,6.79875
2023-12-21 01:45:00,0.882,4.968,4.338,4.575,5.985,5.985,0.72,8.19,0.468,6.195
2023-12-21 01:50:00,0.93,5.04,4.104,3.675,6.2475,6.5625,0.714,9.2925,0.516,7.69125
2023-12-21 01:55:00,0.93,5.508,4.176,4.2,6.4575,6.195,0.714,9.7125,0.492,7.5075
2023-12-21 02:00:00,0.876,5.4,4.194,3.975,6.0375,6.405,0.714,9.66,0.516,7.2975
2023-12-21 02:05:00,0.93,5.292,4.194,3.975,6.3525,6.6675,0.714,8.19,0.48,7.32375
2023-12-21 02:10:00,0.93,4.986,4.23,4.35,6.09,6.4575,0.72,8.4525,0.516,7.42875
2023-12-21 02:15:00,0.894,5.616,4.194,3.6,5.985,6.5625,0.72,8.7675,0.504,6.69375
2023-12-21 02:20:00,0.984,5.166,3.996,3.75,6.09,6.5625,0.714,9.0825,0.468,6.8775
2023-12-21 02:25:00,0.906,4.77,4.392,4.125,6.195,6.2475,0.708,9.8175,0.492,6.69375
2023-12-21 02:30:00,0.894,5.022,4.482,4.275,6.5625,6.195,0.714,9.9225,0.504,6.74625
2023-12-21 02:35:00,0.99,5.22,4.662,4.35,6.825,6.405,0.714,9.7125,0.504,7.035
2023-12-21 02:40:00,0.888,4.788,4.518,4.125,6.3,6.1425,0.72,10.0275,0.456,7.0875
2023-12-21 02:45:00,0.918,4.464,4.662,4.05,5.9325,6.4575,0.714,9.6075,0.528,6.16875
2023-12-21 02:50:00,0.936,5.112,4.626,3.975,6.5625,6.1425,0.708,9.9225,0.492,6.51
2023-12-21 02:55:00,0.888,4.734,4.482,4.05,6.3525,5.88,0.714,8.7675,0.492,6.6675
2023-12-21 03:00:00,0.936,4.878,4.482,3.6,5.985,5.9325,0.708,9.345,0.456,7.0875
2023-12-21 03:05:00,0.918,4.644,4.284,4.05,6.195,5.9325,0.714,9.45,0.516,7.035
2023-12-21 03:10:00,0.882,4.752,4.248,3.975,5.9325,6.0375,0.72,8.61,0.552,7.2975
2023-12-21 03:15:00,0.924,4.896,4.392,3.9,5.8275,5.88,0.708,8.82,0.468,6.825
2023-12-21 03:20:00,0.924,4.32,4.284,3.75,5.7225,6.615,0.714,9.3975,0.468,6.72
2023-12-21 03:25:00,0.894,4.608,4.338,3.975,5.565,6.405,0.708,9.135,0.528,6.22125
2023-12-21 03:30:00,0.96,5.112,4.374,3.525,5.775,6.3,0.714,9.2925,0.516,7.11375
2023-12-21 03:35:00,0.9,4.59,4.248,3.9,6.0375,6.195,0.708,10.08,0.468,6.85125
2023-12-21 03:40:00,0.876,4.482,4.428,3.675,6.1425,6.3525,0.72,10.3425,0.48,7.32375
2023-12-21 03:45:00,0.954,4.41,4.212,3.75,5.985,6.0375,0.714,9.9225,0.516,7.2975
2023-12-21 03:50:00,0.894,4.824,3.978,3.525,6.0375,6.51,0.714,10.29,0.504,7.06125
2023-12-21 03:55:00,0.906,4.356,4.302,3.525,5.88,6.3525,0.714,9.9225,0.468,6.8775
2023-12-21 04:00:00,0.948,4.32,3.978,3.75,5.88,5.6175,0.708,9.0825,0.516,7.32375
2023-12-21 04:05:00,0.9,4.806,4.428,3.9,6.3525,6.2475,0.714,8.61,0.516,7.06125
2023-12-21 04:10:00,0.93,4.59,4.302,4.275,5.9325,6.0375,0.708,8.9775,0.504,6.48375
2023-12-21 04:15:00,0.912,4.608,4.248,3.825,5.985,6.405,0.72,9.9225,0.468,7.35
2023-12-21 04:20:00,0.9,4.716,4.482,3.525,5.6175,6.405,0.708,8.8725,0.528,7.245
2023-12-21 04:25:00,0.972,4.914,4.176,4.2,5.775,6.2475,0.702,9.2925,0.504,6.9825
2023-12-21 04:30:00,0.9,4.734,4.428,4.125,5.88,6.4575,0.702,8.9775,0.492,7.035
2023-12-21 04:35:00,0.912,4.86,4.176,4.8,5.7225,6.195,0.714,9.7125,0.528,7.0875
2023-12-21 04:40:00,0.984,5.148,3.96,4.5,5.7225,6.405,0.714,8.61,0.492,6.95625
2023-12-21 04:45:00,0.888,5.184,4.158,4.65,5.9325,5.88,0.714,9.24,0.492,6.615
2023-12-21 04:50:00,0.894,4.752,4.068,4.425,5.985,7.035,0.726,9.5025,0.492,7.16625
2023-12-21 04:55:00,0.96,4.716,4.104,4.275,5.775,6.3525,0.714,9.03,0.504,7.14
2023-12-21 05:00:00,0.894,5.004,4.176,4.425,5.985,6.615,0.714,8.82,0.492,6.85125
2023-12-21 05:05:00,0.894,5.13,4.23,4.05,6.195,6.3525,0.714,8.8725,0.444,7.00875
2023-12-21 05:10:00,0.96,4.986,4.392,3.675,6.6675,6.5625,0.714,8.82,0.54,6.95625
2023-12-21 05:15:00,0.882,5.994,4.662,4.5,6.195,6.405,0.708,8.1375,0.468,7.37625
2023-12-21 05:20:00,0.936,6.714,4.392,3.825,6.2475,6.3,0.708,9.5025,0.528,6.7725
2023-12-21 05:25:00,0.912,6.642,4.356,4.2,5.9325,6.3525,0.714,9.765,0.468,6.53625
2023-12-21 05:30:00,0.888,6.39,4.644,3.9,6.3,6.615,0.708,8.715,0.528,7.11375
2023-12-21 05:35:00,0.972,6.858,4.932,3.6,6.1425,7.035,0.702,9.555,0.504,7.32375
2023-12-21 05:40:00,0.888,7.614,4.302,4.35,5.9325,6.9825,0.702,9.975,0.468,6.6675
2023-12-21 05:45:00,0.882,6.84,4.536,4.125,5.8275,7.4025,0.702,9.03,0.48,7.5075
2023-12-21 05:50:00,0.966,6.192,4.59,4.875,6.1425,7.245,0.702,9.2925,0.588,7.6125
2023-12-21 05:55:00,0.876,7.002,4.32,4.65,6.405,7.4025,0.714,9.03,0.504,8.19
2023-12-21 06:00:00,0.882,6.84,4.392,5.175,6.72,6.9825,0.708,10.0275,0.468,9.1875
2023-12-21 06:05:00,0.966,6.336,3.852,4.425,6.615,6.825,0.72,10.7625,0.516,10.7625
2023-12-21 06:10:00,0.894,6.408,3.762,4.725,6.3,6.8775,0.714,10.1325,0.48,11.52375
2023-12-21 06:15:00,0.888,6.3,3.834,4.8,6.8775,7.035,0.708,9.765,0.492,11.6025
2023-12-21 06:20:00,0.654,7.668,3.69,4.65,6.6675,6.8775,0.708,10.3425,0.468,11.7075
2023-12-21 06:25:00,0.51,8.19,4.032,4.425,6.4575,6.825,0.714,10.3425,0.528,11.47125
2023-12-21 06:30:00,0.552,7.938,4.554,5.1,5.8275,6.9825,0.72,10.29,0.732,11.10375
2023-12-21 06:35:00,0.588,7.38,5.184,4.65,6.405,7.7175,0.726,12.075,1.068,11.8125
2023-12-21 06:40:00,0.558,7.848,5.184,4.95,6.93,8.7675,0.726,10.92,1.032,11.1825
2023-12-21 06:45:00,0.816,8.694,5.202,3.75,8.085,8.295,0.738,11.3925,1.056,10.185
2023-12-21 06:50:00,0.78,8.136,5.31,3.6,8.3475,7.98,0.726,12.2325,1.068,11.41875
2023-12-21 06:55:00,0.738,6.912,5.256,3.675,8.82,8.2425,0.72,12.6,1.128,12.18
2023-12-21 07:00:00,0.822,7.866,5.526,3.825,7.98,8.2425,0.726,11.445,1.104,12.73125
2023-12-21 07:05:00,0.732,7.452,5.814,5.925,8.3475,8.4525,0.72,10.9725,1.092,12.62625
2023-12-21 07:10:00,0.744,8.046,5.76,6.825,9.345,8.925,0.72,12.0225,1.128,12.285
2023-12-21 07:15:00,0.816,8.01,5.67,6.45,9.765,9.0825,0.726,12.4425,1.14,11.865
2023-12-21 07:20:00,0.762,7.614,5.652,6.225,9.3975,9.135,0.726,11.1825,1.188,11.20875
2023-12-21 07:25:00,0.816,7.956,5.994,6.375,9.7125,9.3975,0.744,12.18,1.128,11.10375
2023-12-21 07:30:00,0.804,8.37,6.3,6.15,9.8175,8.8725,0.744,11.7075,1.164,11.68125
2023-12-21 07:35:00,0.75,7.578,6.552,6.75,9.135,8.82,0.726,12.18,1.14,11.235
2023-12-21 07:40:00,0.804,7.488,6.174,6.525,9.2925,8.6625,0.738,12.285,1.08,11.8125
2023-12-21 07:45:00,0.81,8.406,6.39,6.525,9.765,8.925,0.744,13.0725,1.104,12.36375
2023-12-21 07:50:00,0.762,8.298,6.39,5.925,9.765,9.1875,0.744,12.7575,0.936,13.41375
2023-12-21 07:55:00,0.786,7.362,6.444,6.75,9.7125,9.24,0.72,12.285,0.936,14.175
2023-12-21 08:00:00,0.798,7.416,6.138,6.15,9.5025,9.5025,0.726,12.18,0.888,13.125
2023-12-21 08:05:00,0.762,7.938,6.174,7.275,10.1325,9.3975,0.726,13.5975,1.02,13.88625
2023-12-21 08:10:00,0.852,7.668,6.282,6.675,9.9225,9.345,0.756,13.7025,1.068,14.04375
2023-12-21 08:15:00,0.78,7.614,6.21,6.225,9.8175,8.925,0.744,13.65,0.948,13.9125
2023-12-21 08:20:00,0.798,7.722,6.084,7.575,10.0275,8.8725,0.738,14.6475,1.02,13.83375
2023-12-21 08:25:00,0.822,7.56,6.12,7.5,12.0225,8.715,0.726,15.015,1.02,13.755
2023-12-21 08:30:00,0.768,7.344,6.39,6.9,11.655,8.8725,0.744,13.1775,1.056,13.57125
2023-12-21 08:35:00,0.78,8.19,5.976,7.05,11.6025,9.24,0.822,14.175,0.972,12.73125
2023-12-21 08:40:00,0.822,9.432,5.868,6.525,11.76,9.03,0.822,14.595,1.008,12.78375
2023-12-21 08:45:00,0.768,8.298,5.688,5.85,10.605,9.3975,0.786,13.335,0.984,12.5475
2023-12-21 08:50:00,0.816,8.1,6.228,7.35,11.025,9.24,0.738,14.7,1.044,10.7625
2023-12-21 08:55:00,0.894,8.532,5.832,7.35,10.92,8.7675,0.732,15.3825,1.056,11.47125
2023-12-21 09:00:00,0.864,7.992,5.778,7.725,10.8675,8.6625,0.738,14.385,1.044,12.78375
2023-12-21 09:05:00,0.882,7.776,6.498,6.6,11.13,8.8725,0.732,13.9125,1.332,12.6525
2023-12-21 09:10:00,0.846,8.136,6.588,6.75,10.9725,9.0825,0.744,13.965,1.308,12.6
2023-12-21 09:15:00,0.822,8.514,6.372,7.2,10.395,8.925,0.744,12.9675,1.14,12.39
2023-12-21 09:20:00,0.792,7.884,6.084,6.375,10.395,9.45,0.768,13.7025,1.008,10.9725
2023-12-21 09:25:00,0.816,7.686,6.534,7.35,10.4475,9.2925,0.804,14.3325,0.996,11.10375
2023-12-21 09:30:00,0.81,8.352,6.516,6.225,10.3425,8.82,0.84,13.3875,1.164,10.68375
2023-12-21 09:35:00,0.81,8.172,6.48,7.125,10.4475,8.6625,0.816,14.5425,1.056,12.04875
2023-12-21 09:40:00,0.774,8.064,6.372,6.975,10.1325,8.61,0.78,13.8075,0.984,12.285
2023-12-21 09:45:00,0.816,8.46,6.066,6.6,10.815,8.4525,0.804,14.2275,1.008,12.3375
2023-12-21 09:50:00,0.84,8.478,6.246,6.15,10.395,8.7675,0.888,14.0175,1.032,13.0725
2023-12-21 09:55:00,0.78,8.568,6.516,6.525,10.6575,9.135,0.822,13.86,1.224,11.2875
2023-12-21 10:00:00,0.816,8.406,6.624,6.675,9.6075,8.82,0.816,14.49,1.572,11.47125
2023-12-21 10:05:00,0.858,8.298,6.372,7.05,11.34,9.2925,0.864,13.0725,1.224,11.2875
2023-12-21 10:10:00,0.816,8.406,6.696,6.525,11.76,9.24,0.894,13.8075,1.164,10.92
2023-12-21 10:15:00,0.846,8.568,6.552,7.05,10.92,9.0825,0.888,13.8075,1.068,12.1275
2023-12-21 10:20:00,0.876,8.298,6.498,6.075,10.29,9.2925,0.738,13.9125,1.104,12.20625
2023-12-21 10:25:00,0.876,8.37,6.318,6.975,10.4475,9.0825,0.798,14.4375,1.128,11.94375
2023-12-21 10:30:00,0.828,8.982,6.282,6.75,9.7125,9.135,0.828,13.2825,1.212,12.3375
2023-12-21 10:35:00,0.882,8.928,7.038,7.5,10.4475,9.135,0.84,14.28,1.572,11.55
2023-12-21 10:40:00,0.852,8.352,7.632,7.425,9.7125,9.345,0.834,14.28,1.452,12.6525
2023-12-21 10:45:00,0.864,7.992,7.29,6.825,10.5525,9.2925,0.942,12.915,1.164,12.9675
2023-12-21 10:50:00,0.84,8.676,7.164,6.6,9.975,9.0825,0.906,13.86,1.176,12.075
2023-12-21 10:55:00,0.876,8.226,7.38,7.35,10.08,8.925,0.87,13.965,1.26,13.30875
2023-12-21 11:00:00,0.942,8.064,7.542,7.125,10.815,8.7675,0.87,13.1775,1.128,12.6
2023-12-21 11:05:00,0.906,8.154,7.488,7.575,10.2375,8.61,0.942,13.335,1.128,12.88875
2023-12-21 11:10:00,0.918,8.406,6.84,6.75,10.6575,8.7675,0.978,12.81,1.104,12.52125
2023-12-21 11:15:00,0.966,8.802,6.768,7.35,10.5525,9.135,1.002,13.1775,1.164,12.5475
2023-12-21 11:20:00,0.924,8.172,7.074,7.65,10.4475,8.715,1.056,13.755,1.176,12.18
2023-12-21 11:25:00,0.9,8.604,7.002,6.975,11.0775,8.61,1.092,14.7525,1.164,12.6525
2023-12-21 11:30:00,0.966,9.324,7.128,7.425,10.92,8.925,1.032,13.335,1.08,12.7575
2023-12-21 11:35:00,0.948,9.306,6.912,6.225,10.71,9.3975,1.044,13.65,1.236,12.62625
2023-12-21 11:40:00,0.882,8.82,6.444,6.825,10.29,9.345,1.014,13.9125,1.128,13.3875
2023-12-21 11:45:00,0.924,8.208,6.984,7.8,10.395,9.135,1.032,15.1725,1.2,13.5975
2023-12-21 11:50:00,0.906,8.982,7.056,6.075,10.6575,9.1875,1.032,15.0675,1.128,13.335
2023-12-21 11:55:00,0.9,9.36,7.722,6.675,10.5525,9.345,0.96,13.3875,1.224,14.77875
2023-12-21 12:00:00,0.984,9.36,7.362,7.725,10.605,9.1875,0.978,14.9625,1.272,16.14375
2023-12-21 12:05:00,0.906,8.172,7.362,7.05,10.4475,9.24,1.008,15.54,1.416,17.325
2023-12-21 12:10:00,0.912,8.064,6.822,6.9,10.5,9.1875,0.984,15.33,1.356,16.45875
2023-12-21 12:15:00,0.912,8.658,7.074,5.925,10.8675,9.2925,0.948,13.4925,1.236,14.93625
2023-12-21 12:20:00,0.93,9.09,6.768,5.625,10.1325,9.2925,0.954,14.49,1.236,16.17
2023-12-21 12:25:00,0.906,9.684,6.39,6.525,10.71,9.1875,0.93,14.8575,1.164,16.59
2023-12-21 12:30:00,0.918,9.09,6.696,6.075,10.395,9.0825,1.008,14.9625,1.2,15.33
2023-12-21 12:35:00,0.936,9.702,6.786,7.2,10.395,9.24,1.02,13.86,1.26,19.425
2023-12-21 12:40:00,0.936,9.378,7.218,7.5,11.34,9.345,1.044,12.915,1.2,19.5825
2023-12-21 12:45:00,0.93,9.522,7.812,6.975,10.5525,9.135,1.05,13.1775,1.104,17.01
2023-12-21 12:50:00,0.9,9.666,8.01,6.375,11.34,9.03,1.074,14.1225,1.2,18.9525
2023-12-21 12:55:00,0.936,9.234,8.406,6.975,10.815,8.82,1.044,14.91,1.308,19.66125
2023-12-21 13:00:00,1.032,9.27,7.92,9.375,10.395,8.82,1.014,15.015,1.272,17.955
2023-12-21 13:05:00,0.99,8.874,8.802,7.875,10.815,8.9775,1.002,14.7525,1.308,20.92125
2023-12-21 13:10:00,0.954,9.378,8.946,7.2,10.3425,9.24,1.02,13.4925,1.332,20.1075
2023-12-21 13:15:00,0.948,9.288,9.0,7.5,10.5,9.6075,1.074,13.965,1.248,17.50875
2023-12-21 13:20:00,0.918,9.072,8.856,8.175,10.9725,9.8175,1.092,14.9625,1.284,18.87375
2023-12-21 13:25:00,0.996,9.162,9.162,7.65,10.605,9.8175,1.032,12.495,1.2,18.48
2023-12-21 13:30:00,0.99,9.306,9.306,7.125,9.975,9.24,1.026,13.545,1.236,17.85
2023-12-21 13:35:00,0.918,9.198,9.054,7.575,10.08,9.1875,1.08,13.8075,1.152,20.265
2023-12-21 13:40:00,0.954,9.612,9.342,6.975,10.71,8.8725,1.098,14.2275,1.032,18.55875
2023-12-21 13:45:00,0.96,9.252,8.802,7.425,10.815,8.9775,1.086,12.81,1.068,16.905
2023-12-21 13:50:00,0.888,9.666,8.892,7.05,11.1825,9.345,1.086,14.175,1.08,17.77125
2023-12-21 13:55:00,1.074,9.432,9.306,6.825,10.8675,9.03,1.056,14.805,1.164,17.64
2023-12-21 14:00:00,0.954,8.982,9.234,7.2,10.185,9.2925,0.966,14.805,1.044,16.905
2023-12-21 14:05:00,0.924,8.838,8.91,6.9,10.815,10.185,0.966,13.7025,0.984,18.585
2023-12-21 14:10:00,0.966,9.252,9.324,6.975,10.29,10.3425,0.942,12.81,1.128,17.9025
2023-12-21 14:15:00,1.008,9.648,9.126,6.525,10.0275,9.66,0.936,12.8625,0.984,15.54
2023-12-21 14:20:00,1.056,8.766,9.234,6.975,10.8675,9.7125,0.96,14.175,1.032,17.43
2023-12-21 14:25:00,1.026,9.036,9.594,7.35,10.92,9.7125,0.948,14.805,0.996,17.85
2023-12-21 14:30:00,0.9,10.746,9.702,8.7,11.6025,9.135,0.948,15.54,1.044,15.56625
2023-12-21 14:35:00,0.99,9.666,9.648,6.975,11.7075,9.3975,0.942,13.65,1.044,17.45625
2023-12-21 14:40:00,0.912,9.432,9.27,8.55,11.8125,9.45,0.966,13.1775,1.02,17.98125
2023-12-21 14:45:00,0.918,9.234,9.612,7.35,11.445,9.765,0.972,14.6475,1.044,16.38
2023-12-21 14:50:00,0.96,9.216,9.396,7.425,11.3925,9.7125,1.002,13.965,1.032,19.60875
2023-12-21 14:55:00,0.984,10.17,9.522,7.35,10.6575,8.8725,0.984,14.0175,1.068,18.50625
2023-12-21 15:00:00,0.948,9.396,8.892,8.85,10.9725,9.2925,0.954,14.7,1.008,17.61375
2023-12-21 15:05:00,0.978,8.442,8.874,7.2,11.445,9.9225,0.978,14.1225,1.092,19.24125
2023-12-21 15:10:00,1.002,9.108,9.18,6.9,11.0775,10.7625,0.99,13.8075,1.092,18.76875
2023-12-21 15:15:00,0.936,10.08,9.234,7.275,11.025,10.1325,0.966,14.3325,1.092,17.01
2023-12-21 15:20:00,0.912,10.134,9.504,6.675,10.5,10.185,0.96,15.4875,1.332,16.2225
2023-12-21 15:25:00,0.918,9.828,9.954,7.35,11.13,10.5,0.996,15.3825,1.212,16.7475
2023-12-21 15:30:00,1.146,9.72,9.684,8.25,10.3425,10.185,0.96,15.8025,1.332,15.25125
2023-12-21 15:35:00,0.894,9.54,9.468,7.65,10.92,10.2375,0.99,15.33,1.656,14.83125
2023-12-21 15:40:00,0.942,9.522,9.342,7.5,10.92,10.5525,0.978,14.385,1.428,13.72875
2023-12-21 15:45:00,0.972,10.08,9.486,6.525,11.235,10.2375,0.99,15.75,1.464,13.125
2023-12-21 15:50:00,1.152,9.468,9.936,6.9,10.4475,10.6575,0.966,15.96,1.548,13.09875
2023-12-21 15:55:00,1.128,9.828,10.188,6.675,11.0775,11.0775,0.96,16.275,1.368,13.965
2023-12-21 16:00:00,0.906,9.828,9.756,6.375,10.29,10.9725,0.972,16.17,1.2,13.04625
2023-12-21 16:05:00,0.912,9.558,9.414,6.45,10.7625,10.92,0.942,13.9125,1.392,12.8625
2023-12-21 16:10:00,1.002,9.612,9.594,6.975,10.6575,10.92,0.942,14.2275,1.26,13.86
2023-12-21 16:15:00,1.014,9.558,9.792,6.525,11.025,10.2375,0.942,15.33,1.164,13.57125
2023-12-21 16:20:00,0.924,9.396,9.432,6.375,11.2875,10.4475,0.936,16.17,1.296,13.46625
2023-12-21 16:25:00,0.936,8.64,9.72,7.275,10.815,10.395,0.942,14.8575,1.32,13.965
2023-12-21 16:30:00,1.14,8.712,9.324,7.2,10.5,10.2375,0.96,15.645,1.188,13.20375
2023-12-21 16:35:00,0.906,9.324,9.432,6.825,10.2375,10.2375,0.936,16.38,1.176,13.335
2023-12-21 16:40:00,0.942,9.882,9.108,7.2,10.92,10.2375,0.948,15.3825,1.452,15.09375
2023-12-21 16:45:00,1.146,9.684,8.892,6.375,10.92,10.08,0.99,14.6475,1.236,13.93875
2023-12-21 16:50:00,0.924,9.54,8.874,6.75,10.815,10.71,0.966,16.1175,1.332,13.93875
2023-12-21 16:55:00,1.23,9.432,9.018,7.425,10.4475,10.0275,0.954,16.38,1.164,14.4375
2023-12-21 17:00:00,1.278,9.432,8.964,7.575,11.1825,10.29,0.966,16.1175,1.296,13.20375
2023-12-21 17:05:00,1.452,8.946,9.0,6.825,10.7625,10.395,0.942,15.33,1.428,13.335
2023-12-21 17:10:00,1.614,8.766,8.334,6.45,10.9725,10.29,0.948,14.6475,1.236,14.04375
2023-12-21 17:15:00,1.62,9.054,8.1,7.875,10.7625,10.185,0.948,15.5925,1.272,13.15125
2023-12-21 17:20:00,1.572,8.658,8.244,6.525,10.0275,10.0275,0.93,16.9575,1.44,12.41625
2023-12-21 17:25:00,1.428,9.738,8.37,7.05,10.0275,10.2375,0.906,16.38,1.596,14.67375
2023-12-21 17:30:00,1.452,9.684,7.83,5.775,10.2375,10.605,0.966,14.8575,1.416,12.4425
2023-12-21 17:35:00,1.53,10.62,8.352,6.6,9.9225,10.605,0.96,15.3825,1.416,12.52125
2023-12-21 17:40:00,1.602,9.828,8.388,6.75,10.1325,10.71,0.954,16.065,1.512,12.83625
2023-12-21 17:45:00,1.548,8.82,8.334,6.6,9.45,10.2375,1.068,15.54,1.392,13.545
2023-12-21 17:50:00,1.848,9.81,8.172,6.225,9.5025,10.4475,1.836,14.9625,1.452,12.99375
2023-12-21 17:55:00,1.59,10.224,8.73,6.675,9.765,10.3425,1.872,16.3275,1.524,13.04625
2023-12-21 18:00:00,1.56,10.278,8.316,6.75,10.2375,11.0775,1.836,16.4325,1.476,12.62625
2023-12-21 18:05:00,1.59,9.576,7.722,5.4,9.975,11.55,1.83,15.33,1.44,13.09875
2023-12-21 18:10:00,1.704,9.45,7.794,6.45,10.4475,11.445,1.818,14.7,1.428,12.6525
2023-12-21 18:15:00,1.59,9.018,8.118,5.4,10.6575,11.865,1.818,16.0125,1.416,10.92
2023-12-21 18:20:00,1.554,9.882,8.064,5.625,9.765,12.18,1.854,16.7475,1.44,11.78625
2023-12-21 18:25:00,1.764,10.476,8.028,6.3,10.29,12.0225,1.92,15.1725,1.404,12.41625
2023-12-21 18:30:00,1.62,10.08,8.172,6.6,10.815,12.0225,1.914,16.3275,1.476,12.6
2023-12-21 18:35:00,1.59,10.008,8.46,7.575,10.0275,11.8125,1.878,15.9075,1.476,13.04625
2023-12-21 18:40:00,1.8,10.26,7.866,6.675,10.395,11.8125,1.818,14.7525,1.524,12.7575
2023-12-21 18:45:00,1.626,9.036,8.424,7.2,10.395,11.9175,1.764,15.5925,1.5,12.075
2023-12-21 18:50:00,1.602,9.504,8.496,5.55,10.4475,12.2325,1.764,16.6425,1.428,12.2325
2023-12-21 18:55:00,1.686,9.216,8.802,6.525,10.185,11.6025,1.758,17.01,1.596,11.97
2023-12-21 19:00:00,1.542,9.252,9.774,7.05,9.87,11.4975,1.752,15.96,1.524,11.97
2023-12-21 19:05:00,1.536,9.864,9.72,7.275,9.8175,10.9725,1.77,15.4875,1.452,12.25875
2023-12-21 19:10:00,1.692,9.0,9.378,6.675,10.395,11.025,1.812,16.0125,1.548,12.10125
2023-12-21 19:15:00,1.602,9.486,9.018,6.825,10.185,11.7075,1.794,15.33,1.5,10.94625
2023-12-21 19:20:00,1.554,9.594,8.694,6.0,10.9725,12.0225,1.734,15.75,1.296,11.55
2023-12-21 19:25:00,1.572,9.612,9.198,6.825,10.185,11.97,1.722,16.2225,1.524,12.075
2023-12-21 19:30:00,1.806,9.54,9.306,6.45,9.975,11.6025,1.788,15.3825,1.392,11.445
2023-12-21 19:35:00,1.578,8.856,8.478,7.2,10.08,11.55,1.728,14.9625,1.5,11.68125
2023-12-21 19:40:00,1.548,8.874,8.406,6.75,9.975,11.865,1.824,15.6975,1.392,11.34
2023-12-21 19:45:00,1.578,9.072,8.478,6.15,10.5525,11.8125,1.824,15.1725,1.392,11.26125
2023-12-21 19:50:00,1.728,8.712,8.676,6.075,10.8675,11.9175,1.8,16.4325,1.428,12.0225
2023-12-21 19:55:00,1.548,8.55,8.478,6.225,10.3425,11.4975,1.8,14.5425,1.512,12.88875
2023-12-21 20:00:00,1.566,9.486,8.262,6.0,10.5,12.075,1.836,15.225,1.476,12.36375
2023-12-21 20:05:00,1.59,9.648,8.73,6.6,9.7125,12.18,1.806,14.595,1.392,12.5475
2023-12-21 20:10:00,1.758,9.558,8.946,6.3,10.2375,12.2325,1.842,14.07,1.416,11.8125
2023-12-21 20:15:00,1.56,9.09,8.784,7.5,9.345,12.0225,1.818,13.9125,1.404,11.9175
2023-12-21 20:20:00,1.524,8.586,9.072,6.45,10.29,11.9175,1.8,14.49,1.548,11.55
2023-12-21 20:25:00,1.548,8.622,9.234,6.975,10.185,11.97,1.764,15.0675,1.44,11.8125
2023-12-21 20:30:00,1.5,8.748,8.892,6.825,11.025,11.55,1.836,13.7025,1.284,12.0225
2023-12-21 20:35:00,1.668,8.892,8.928,6.75,10.8675,11.55,1.812,14.9625,1.38,11.73375
